codigo_produto,codigo_barras,descricao,quantidade_estoque,ncm,categoria_codigo
400023,,"PARAFUSO E PORCA DE FIXAÇÃO DO PIVÔ DA BANDEJA DIANTEIRA A MANGA DE EIXO (M8X1,25X40MM)",13,87089990,B
409618,,PARAFUSOS COM ARRUELAS E TAMPÕES DE FIXAÇÃO DO FORRO DA PORTA (MARROM) -:,7,87089990,B
300013,,PINHÃO DO VELOCIMETRO - 13 DENTES -:,16,87089990,B
100320,,PINO DE FIXAÇÃO DA HASTE DO CILINDRO MESTRE AO PEDAL DE EMBREAGEM -:,21,87089990,B
13851,,POLIA DA BOMBA D'ÁGUA -:,60,87089990,B
64105,,POLIA DA BOMBA DA DIREÇÃO HIDRAULICA -:,80,87089990,B
63479,,PONTA DE EIXO TRASEIRA -:,357,87089990,B
74624,,PORCA DE FIXAÇÃO DO ESTEPE -:,13,87089990,B
29041,,REPARO COM BUCHAS DO TRAMBULADOR E ALAVANCA DE CAMBIO,119,87089990,B
24090,,REPARO DA ALAVANCA DE CAMBIO,63,87089990,B
20390,,REPARO DA ALAVANCA DE CAMBIO COM ARTICULADOR -:,176,87089990,B
100442,7895500000376,REPARO DA ALAVANCA DE CAMBIO COM ARTICULADOR DA SELEÇÃO DE MARCHAS -:,95,87089990,B
400012,,REPARO DA HASTE DE LIGAÇÃO DA ALAVANCA DE CÂMBIO AO CÂMBIO -:,45,87089990,B
22342,,"REPARO DE VEDAÇÃO DA CAIXA DE DIREÇÃO COM ANEL, MOLA E TUCHO -:",13,87089990,B
401803,7898704910038,REPARO DO EIXO DO PEDAL DO ACELERADOR -:,31,87089990,B
401038,,REPARO DO TRAMBULADOR COM LIAME DE ARTICULAÇÃO -:,119,87089990,B
402460,7898704912643,REPARO DO TUBO DA BOMBA D'ÁGUA -:,10,87089990,B
400172,,RESERVATÓRIO DE ÓLEO DA DIREÇÃO HIDRÁULICA COM TAMPA -:,116,87089990,B
400166,,RESERVATÓRIO DO ÓLEO DA DIREÇÃO HIDRÁULICA COM TAMPA -:,132,87089990,B
107204,,SUPORTE DA ARTICULAÇÃO DA ALAVANCA DE CAMBIO -,106,87089990,B
200238,,SUPORTE DO COXIM DO MOTOR LADO CÂMBIO -:,140,87089990,B
400734,,SUPORTE TRASEIRO DO COXIM DO CÂMBIO -:,36,87089990,B
308978,,TAMPA DE VALVULAS DO MOTOR COM JUNTA E TAMPA DO OLEO -:,109,87089990,B
209910,7898704913053,TAMPA DIANTEIRA DO BLOCO DO EIXO AUXILIAR DA BOMBA DE OLEO -:,106,87089990,B
209902,7898704910151,TAMPA DIANTEIRA DO BLOCO DO EIXO AUXILIAR DA BOMBA DE OLEO (COM FURO PARA SENSOR) -:,96,87089990,B
209929,7898704914616,TAMPA DIANTEIRA DO BLOCO DO EIXO AUXILIAR DA BOMBA DE OLEO (SEM FURO PARA SENSOR) -:,82,87089990,B
47712,,TAMPA DO ENCHIMENTO DO ÓLEO DO MOTOR - COM TRAVA -:,29,87089990,B
46545,,TAMPA DO ENCHIMENTO DO ÓLEO DO MOTOR -:,18,87089990,B
68112,,TAMPA DO RESERVATÓRIO D'ÁGUA DO LIMPADOR DO PARA-BRISA -:,8,87089990,B
76597,,TAMPA DO RESERVATORIO DA DIREÇÃO HIDRAULICA -:,16,87089990,B
100368,,TERMINAL REMOVIVEL DO CABO DE ENGATE DE MARCHAS -:,32,87089990,B
210104,7898704911745,TERMINAL REMOVIVEL DO CABO DE SELEÇÃO DE MARCHAS - PIVO 10MM -:,55,87089990,B
213268,,TERMINAL ROSCADO DO CABO DO ACELERADOR -:,20,87089990,B
207616,,TRAVESSA INFERIOR DO MOTOR -:,210,87089990,B
4092,,TULIPA -:,168,87089990,B
100129,7898704915774,"VEDADOR DO RESER AO CILINDRO MESTRE DUPLO DIAMETRO INT 16,0MM EXT 26,0MM",10,87089990,B
31230,7898949207108,1015 GA-80 KAZ - GRAXA AZUL SACHE 80G,8,27101932,C
68623,7898587461504,10-3004 - ADITIVO RAD. PRONTO USO ORGANICO LONG LIFE ROSA 12X1LT,23,38249941,C
34433,7898574040446,2066 - REFIL FLAUTA GOL MI 97/02,20,39172900,C
03498,7899243655725,9-06855 - BUCHA CIL MESTRE 15MM VARGA/BOSCH,4,40161010,C
42765,7899641814168,VE990571186AN - KIT REP. MESA MAGNETO CG125/TITAN125/TODAY,12,40169300,C
69252,7899718104949,32003 - FLEX. FREIO TRAS. 270MM FUSCA 1200/1300/1500/1600,31,59090000,C
48149,,AR2011 - JAQUETA NYLON ARIZONA REFLETIVA PRETO M,375,62014000,C
24075,7898966248030,101007 - FEIXE MOLA SUSP. TRAS. UNO TDS 84/ 3LAMINAS.,453,72269200,C
17979,7899095578890,5228 - BUCHA CABECOTE GOL AR 8X14X26,7,73170090,C
17991,7899095579019,5383 - BUCHA PRIS. 6X10X16 UNIV.,7,73170090,C
37601,,001014 - BUJAO CARTER CONICO 14MM GM/FIAT/VW,10,73181500,C
01966,7899095543935,"03.005.14 - PARAF. RODA DIANT./TRAS. 12X1,5X37 CHEVETTE TODOS 73/",7,73181500,C
08640,7899095558762,2263 - PARAF. BARRA ESTABIL.10X51 LOGUS/POINTER 93/,12,73181500,C
03565,7899243604976,3410E - PORCA MANGA EIXO DIANT. ESQ. KOMBI,7,73181600,C
01198,1000000003970,"PR130 - PORCA RODA CROM. 7/16""-20UNF OPALA /79",133,73181600,C
07220,7898261411870,2202A - EIXO BAND. DIANT. COMPL. CORCEL/BELINA 1.6,39,73181900,C
07219,7898261411856,2202B - EIXO BAND. DIANT. COMPL. BELINA 1.3/1.4,34,73181900,C
05146,7899095551527,5541 - GRAMPO REVEST. PORTA VERM. CORCEL II,2,73182900,C
24498,7899243601210,1902 - CONEXAO RETA 5MM LATAO UNIV.,13,74153300,C
63599,,D 200.27 - ALAV. ARTIC. ENGATE MARCHAS COR/CEL/AST/VEC/PRIS/ZAFIRA,32,83023000,C
32971,7898298061178,1620 - COBERT. CORR. DENT. EXT. GOL/PRT AT 1.0 8V 97/,21,84099190,C
36571,7898298065626,2628 - FLANGE SENSOR TEMP. KOMBI 1.4 FLEX 06/,18,84099190,C
40355,7898300985478,40355 - KIT CAPA TUCHO C/REGULAGEM FUSCA/BRASILIA/KOMBI,34,84099190,C
12624,7898304559958,40503 - KIT VED. MOTOR GOL/PARATI/SAVEIRO MI 8V,36,84099190,C
12625,7898304559972,40504 - KIT VED. MOTOR GOL/PARATI 1.0 AT 16V 97/01,28,84099190,C
41296,7898300985027,41296 - KIT TAMPA PENEIRA OLEO COMPL. FUSCA/BRASILIA/KOMBI,98,84099190,C
26105,,D 100.258 - FLANGE C/ANEL TAMPAO D AGUA AP,10,84099190,C
10728,7898298060799,FB1666 - COBERT. CORR. DENT. EXT. INF. GOL AP 1.6/1.8/2.0 87/99,28,84099190,C
26101,7898298062830,FUA0020 - CONEXAO MOTOR GOL/VOY/PRT/SAV AP 1.6/1.8/2.0 2X10MM,52,84099190,C
38073,7898610551585,2341 - TRAVA BICO INJETOR VW/FIAT BOSCH,39,84099969,C
09840,7798151943545,FCC225 - FILTRO COMBUST. UNIVERSAL GDE CARBURADO,12,84212300,C
11089,7898413610342,R10V208 - ROL. EMBR. SEDAN/BRASILIA/VARIANT /73,101,84821090,C
32490,7898422629243,IR18286 - ROL. RODA TRAS. CHEVETTE/MARAJO 73/94,74,84822090,C
32468,7898507310585,IRB007 - KIT ROL. RODA TRAS. CORCEL/DEL REY/PAMPA,109,84822090,C
29580,7899613602182,IRB021 - KIT ROL. RODA DIANT. CORCEL/DEL REY/BELINA I/II,108,84822090,C
32474,7899270819541,IRB034 - KIT ROL. RODA DIANT. SEDAN BRAS. 74/,63,84822090,C
27195,7899270803601,IRB100 - KIT ROL. RODA TRAS. GOL/VOY/PRT/SANTANA 84/,39,84822090,C
27196,7898422624620,IRB200 - KIT ROL. RODA TRAS. MONZA/KADETT/CORSA,44,84822090,C
27193,7899270810753,IRB300 - KIT ROL. RODA TRAS. ESCORT/VERONA /92,56,84822090,C
32465,7899270846547,IRB351 - KIT ROL. RODA TRAS. KOMBI CLIPPER 78/,184,84822090,C
27194,7899270831963,IRB400 - KIT ROL. RODA TRAS. FIESTA/KA/ESCORT 93/,76,84822090,C
63567,,D 100.68 - KIT PORCA CAPA PROT. COR. DENT. PRT/SANT/GOL AP,18,84833029,C
32600,7898508561795,PV - 196 - POLIA VIRABR. GOL AP 95,114,84835010,C
15292,7890941446400,D11F734 - ARTIC. COL. DIR. FIESTA /96 KA 97/,114,84836019,C
10300,7899092141172,30.319 - JTA. BOIA TANQUE FUSCA,4,84842000,C
01038,7892069001011,20 623 - TAMPA DISTRIB. CORSA 1.0/1.4/1.6 EFI 94/96 C/ DISTR. BOSH,95,85119000,C
18974,7899095582651,3590 - TAMPA FURO ANTENA LIMP. TRAS. CORSA,15,87082200,C
13567,7899095541078,8554 - PARAF. ESTEPE ASTRA 98/11 CORSA 95/12 MERIVA 02/12,15,87082200,C
08476,7890251700162,M010 - RESERV. FLUIDO FREIO SIMPLES OPALA/KOMBI/CHEVETTE C/TAMPA,24,87082999,C
70093,7898943881588,M739 - RESERV. EXP. COBALT 11/ ONIX/SPIN 12/,74,87082999,C
15806,7899198910146,ECO1014 - PAST. FREIO DIANT. CORSA 94/ CELTA 1.0/1.4 00/09 PRISMA 07/09,44,87083019,C
01640,7898110830333,1201 - CABO FREIO SEDAN 1200/1300 /81 1685MM,37,87083090,C
01649,7898110830357,1203 - CABO FREIO BRASILIA /81 VARIANT I/TL 70/77 1680MM,37,87083090,C
01651,7898110830371,1205 - CABO FREIO PASSAT 74/86 2230MM,48,87083090,C
01650,7898110830456,1213 - CABO FREIO SANTANA/QUANTUM 1.8/2.0 84 2563MM,77,87083090,C
01642,7898110830463,1214 - CABO FREIO GOL/SAVEIRO 1.3/1.6 AR 80/86 2594MM,76,87083090,C
29150,7898440472654,2245 - CABO FREIO LIBERACAO PAMPA 85/93 252MM,28,87083090,C
02032,7898110833433,4202 - CABO FREIO TRAS. OPALA/CARAVAN DISCO 71/77 3346MM,88,87083090,C
02031,7898110833549,4213 - CABO FREIO DIANT. OPALA/CARAVAN 69/78 1200MM,13,87083090,C
02345,7898110833631,4222 - CABO FREIO TRAS. DIR. KADETT 89/98 FREIO TAMBOR 1947MM,120,87083090,C
14361,7899095559455,90222 - TUBO FREIO RETO MESTRE ESQ. 3170MM GOL/VOY/PRT/SAV.,52,87083090,C
14366,7899095559509,90231 - TUBO FREIO RETO MESTRE ESQ. 3900MM VOYAGE,68,87083090,C
14367,7899095559516,90232 - TUBO FREIO RETO MESTRE DIR. 3300MM VOYAGE,56,87083090,C
14369,7899095559530,90234 - TUBO FREIO RETO DIANT. DIR. 1500MM VOYAGE,28,87083090,C
14379,7899095559639,90272 - TUBO FREIO RETO DIANT. CIL. MESTRE/FLEX. 1230MM CHEVETTE 73/76,21,87083090,C
14380,7899095559646,90273 - TUBO FREIO RETO DIANT. CIL. MESTRE/FLEX. 1445MM CHEVETTE 76/86,24,87083090,C
19834,7898318870308,HF04 - TAMBOR FREIO TRAS. 4F. C/CUBO FUSCA 1300/1500 74/,232,87083090,C
19837,7898318870209,HF07 - TAMBOR FREIO TRAS. 4F. FUSCA 1300/1500 70/73,186,87083090,C
19732,7898318870032,HF14 - DISCO FREIO DIANT. SOL. 4F. FIESTA 1.0/1.3 96/16 KA 1.0/1.3 97/13,112,87083090,C
19832,7898318870674,HF65 - TAMBOR FREIO TRAS. 4F. GOL 80/14 SANTANA 82/93 VOY. 82/95,144,87083090,C
22468,7898318874269,HFCD11 - CUBO RODA DIANT. S/ROL. 3F. 24D. CORCEL/BELINA I/II 75/91,143,87083090,C
26330,7890074921720,RH92172 - CIL. FREIO RODA DIR. S10 95/12,112,87083090,C
25090,7890007492433,RH9243 - CIL. FREIO RODA DIR. CORCEL 69/77 (BENDIX),56,87083090,C
25093,7890007492488,RH9248 - CIL. FREIO RODA DIR. BELINA II 77/79 (VARGA),56,87083090,C
04889,7898477600426,S5055 - ALAV. FREIO MAO CHEVETTE/MARAJO/CHEVY 500,220,87083090,C
01456,7899243620501,001 - CALOTA CUBO RODA DIANT. ESQ. C/FURO FUSCA 79/86,10,87087090,C
20482,7898300984921,20482 - KIT CALOTA CUBO RODA TRAS. ESQ. ESCORT/VERONA 93/96/ FIESTA 96/,64,87087090,C
30406,7898300983665,30406 - KIT CALOTA CUBO RODA TRAS. CORSA,34,87087090,C
32475,7899270842426,IRB022 - KIT ROL. RODA DIANT. SEDAN BRAS. /74,84,87087090,C
28517,7899099105566,10031 - PONT. CABO COM. CAMBIO FURO 13MM PALIO 1.0/1.3/1.4 00/16,23,87089990,C
34248,7899099106884,10048 - KIT PINHAO VELOC. UNO/PALIO/DOBLO/IDEA/PUNTO,12,87089990,C
15430,7898506621606,10084 - HASTE ALAV. FREIO MAO UNO 84/,42,87089990,C
10087,7898300986871,10087 - KIT ENGR. VELOC. UNO/TEMPRA/PALIO/TIPO/MAREA/FIAT 147,16,87089990,C
01722,7898110830104,1110 - CABO ACEL. GOL/SAV/PAR/VOY/SANT/QUANTUM 1.6/1.8 84/96 937MM,24,87089990,C
02367,7898110830227,1122 - CABO ACEL. REGULAVEL UNIVERSAL 3800MM,10,87089990,C
02579,7898110836403,1141 - CABO ACEL. SANTANA/QUANTUM 1.8/2.0 EFI 98/01 955MM,31,87089990,C
01680,7898110830579,1301 - TUBO FLEX. EMBR. SEDAN/KOMBI/BRA/VAR/TL /96 298MM,18,87089990,C
01814,7898110836625,1301/B - TUBO FLEX. EMBR. KOMBI T2 96/ 360MM,24,87089990,C
02284,7898110830623,1306 - CABO EMBR. GOL/SAVEIRO/VOYAGE/PARATY 1.6/1.8 89/97 915MM,47,87089990,C
01614,7898110830814,1406 - CABO VELOC. BRASILIA 74/82 1065MM,23,87089990,C
01613,7898110830883,1413 - CABO VELOC. KOMBI  /00 2450MM,44,87089990,C
01745,7898110830975,1501 - CABO CAPO BRASILIA/VARIANT II 70/82 1715MM,16,87089990,C
02864,7898110831057,1506/A - CABO CAPO C/ALAV. GOL/SAV/PAR/VOY. AGUA 87/97 1740MM,28,87089990,C
01744,7898110831064,1507 - CABO CAPO S/ALAV. SANTANA/QUANTUM 84/92 2015MM,16,87089990,C
15543,7898440480758,1522 - CABO CAPO S/ALAV. GOL GV 07/ SAVEIRO GV 09/,31,87089990,C
37269,7899099110546,15248 - KIT REG. FREIO DIR. CELTA 08/16 /PRISMA 07/12 FIESTA 96/01 SIST. VARGA,76,87089990,C
37270,7899099110553,15249 - KIT REG. FREIO ESQ. CELTA 08/16 /PRISMA 07/12 FIESTA 96/01 SIST. VARGA,74,87089990,C
37312,7899099110959,15289 - KIT PINO GUIA PINCA TRAS. MONZA/KADETT 92/,77,87089990,C
02868,7898110837264,1704 - CABO AFOG. SEDAN 70/ 3810MM,72,87089990,C
02370,7898110837332,1801 - CABO LIMIT. TPA. TRAS. SAVEIRO 82/97 557MM,31,87089990,C
20151,7898300981111,20151 - KIT TRAMB. CORCEL II/ DEL REY/PAMPA 4X2 82/ 5M.,47,87089990,C
20202,7898304557374,20202 - KIT CABO EMBR. ESCORT 90/,26,87089990,C
20449,7898300981272,20449 - KIT ALAV. TRAMB. ESCORT 1.8 TDS,74,87089990,C
20451,7898300981296,20451 - KIT HASTE SELETORA CORCEL/DEL REY/PAMPA 69/,12,87089990,C
02338,7898110831309,2105 - CABO ACEL. CORCELII/BELII/DELREY S/AR 1090MM,36,87089990,C
22523,7898938364386,2106 - CHIC. DISTRIB. MONZA,21,87089990,C
02331,7898110831866,2306 - CABO EMBR. DEL REY/SCALA 1.8 90/91 PAMPA 1.8 90/97 1047MM,55,87089990,C
30183,7898300981586,30183 - KIT CABO EMBR. CHEVETTE 73/,12,87089990,C
30334,7899099106099,30334 - KIT ENGR. VELOC. C/COROA CORSA 94/,48,87089990,C
01663,7898110832191,3105 - CABO ACEL. UNO/PREMIO/ELBA 1.6 90 1230MM,53,87089990,C
12252,7898110838742,3127 - CABO ACEL. PALIO/SIENA 1.0/1.3 8V MPI 01/ GAS. 665MM,34,87089990,C
19684,7898440470643,3134 - CABO ACEL. MILLE FIRE 1.0 8V UNO 1.3 04/,37,87089990,C
01660,7898110832429,3303 - CABO EMBR. UNO/PREMIO/ELBA/FIORINO 89/95 645MM,42,87089990,C
01667,7898110832573,3502 - CABO CAPO S/ALAV. UNO/PREMIO/ELBA/FIORINO 84/ 1590MM,16,87089990,C
19693,7898440470742,3603 - CABO TRAVA BANCO PALIO 03/ 437MM,10,87089990,C
12298,7898110839244,3802 - CABO LIMIT. TPA. TRAS. STRADA 99/,21,87089990,C
12284,7898110839251,3803 - CABO PORTA MALAS UNO 85/96 2820MM,52,87089990,C
28055,7898440473392,3814 - TERM. ENG. C/BORRACHA UNO/STILO 13MM,37,87089990,C
40130,7898300980626,40130 - KIT PEDAL ACEL. COMPL. FUSCA/BRASILIA/VARIANT,52,87089990,C
40163,7898300980664,40163 - KIT ALAV. SAPATA FREIO L. ESQ. FUSCA/BRASILIA,45,87089990,C
40168,7898300980671,40168 - KIT ALAV. SAPATA FREIO L. DIR. FUSCA/BRASILIA,47,87089990,C
00019,7898300982132,40319 - KIT SINCRON. 1/2 MARCHA FUSCA/KOMBI/BRASILIA/VARIANT TDS,68,87089990,C
40344,7898300985546,40344 - KIT DISCO ARTIC. COL. DIR. FUSCA/BRASILIA/VARIANT,24,87089990,C
40726,7898300980817,40726 - KIT ALAV. SAPATA FREIO L. ESQ. KOMBI /82,45,87089990,C
40729,7898300980824,40729 - KIT ALAV. SAPATA FREIO L. DIR.. KOMBI /82,45,87089990,C
40731,7898300984846,40731 - KIT ALAV. SAPATA FREIO L. DIR. KOMBI 83/,42,87089990,C
40775,7898300986819,40775 - KIT PEDAL ACEL. PARCIAL KOMBI 1.6 81/,40,87089990,C
02121,7898110832641,4101 - CABO ACEL. CHEVETTE 1.4 CARB. SIMPLES GAS. 532MM,32,87089990,C
02122,7898110832658,4102 - CABO ACEL. CHEVETTE 1.4 CARB. SIMPLES ALC. 730MM,29,87089990,C
02356,7898110832689,4104 - CABO ACEL. CHEVETTE 87/87 775MM,34,87089990,C
02354,7898110832740,4107 - CABO ACEL. MONZA CARB. DUPLA 87/91 688MM,29,87089990,C
02098,7898110832795,4111 - CABO ACEL. OPALA/CARAVAN 4 CIL. CARB. SIMPLES 593MM,23,87089990,C
02099,7898110832801,4112 - CABO ACEL. OPALA/CARAVAN 4 CIL. CARB. DUPLA 74 495MM,18,87089990,C
02100,7898110832832,4115 - CABO ACEL. OPALA/CARAVAN 4 CIL. GAS. 79/83 560MM,23,87089990,C
01873,7898110832870,4119 - CABO ACEL. OPALA/CARAVAN 4/6 CIL. 800MM,28,87089990,C
41309,7898300985256,41309 - KIT GARFO EMBR. GOL 1.6/1.8/2.0 AGUA,52,87089990,C
02532,7898110839329,4161 - CABO ACEL. CORSA 1.0/1.4/1.6 MPFI  770MM,50,87089990,C
19699,7898440470858,4176 - CABO ACEL. MONZA/KADETT 1.8/2.0 EFI 575MM,23,87089990,C
01781,7898110834225,4318 - CABO EMBR. CORSA 94/ CELTA 99/ TDS 620MM,48,87089990,C
29173,7898440471046,4327 - CABO EMBR. ASTRA HATCH/WAGON 95/96,64,87089990,C
01784,7898110834508,4423 - CABO VELOC. CORSA TDS 845MM,36,87089990,C
01975,7898110834522,4425 - CABO VELOC. OPALA/CARAVAN 4 CIL. 5 M. 1440MM,28,87089990,C
01924,7898110834539,4426 - CABO VELOC. OPALA/CARAVAN 4 CIL. 1125MM,21,87089990,C
01786,7898110834577,4430 - CABO VELOC. VECTRA MECAN. 93 850MM,32,87089990,C
01930,7898110834812,4506 - CABO CAPO C/ALAV. OPALA/CARAVAN 84 1058MM,32,87089990,C
19919,7898440471084,4515 - CABO CAPO C/ALAV. CELTA 1385MM,31,87089990,C
19999,7898440471121,4707 - CABO AFOG. UNIV. APLICA TDS LINHAS,45,87089990,C
07251,7895071013188,FI124C - BAND. TRAS. ESQ./DIR. C/EIXO UNO/PREMIO 84/13,207,87089990,C
07623,7895071043307,FO3095GG - BAND. DIANT. ESQ. INF. S/PIVO PAMPA 84/98,239,87089990,C
07624,7895071043314,FO3096GG - BAND. DIANT. DIR. INF. S/PIVO PAMPA 84/98,239,87089990,C
07627,7895071043321,FO3103GG - BAND. DIANT. ESQ. SUP. S/PIVO PAMPA 84/98,157,87089990,C
07628,7895071043338,FO3104GG - BAND. DIANT. DIR. SUP. S/PIVO PAMPA 84/98,157,87089990,C
07293,7895500001144,FUA0146 - SUP. ALTERN. BRASILIA/KOMBI,135,87089990,C
08459,7890251711205,NV-120 - TAMPA RESERV. LIMP. P/BRISA KA/FIESTA/COURIER,7,87089990,C
36195,7890251711625,NV-162 - VARETA NIVEL OLEO ASTRA TDS 8V/ZAFIRA 2.0,36,87089990,C
12453,7890251711823,"NV-182 - VARETA NIVEL OLEO VECTRA 2.0 8/16V 2.2 8V TDS 97/ 44,7CM",37,87089990,C
10744,7893272002390,TC-5200 - TAMPA RESERV. PART. FRIO CORSA/CELTA,24,87089990,C
12192,7898474511930,VC-223 - TUBO CONEXAO SAIDA BOMBA AGUA METAL MILLE 92/98,32,87089990,C
39282,7895756030356,03035 - LENTE PISCA CRISTAL CG125/ML125/TURUNA,5,87141000,C
58803,7898527480541,100398 - TUBO INT. BENG. TITAN150/TITAN160 18/ LADO ESQ.,106,87141000,C
43567,7898911526299,2219 - RETROV. ESPORTIVO ASA CROMADO ESQ.,47,87141000,C
43566,7898911526305,2220 - RETROV. ESPORTIVO ASA CROMADO DIR.,47,87141000,C
18390,7899021041368,4123 - DISCO EMB. CG125/ML125/TUR/TITAN/XL125,144,87141000,C
57638,7908285479371,CA-39HPLT - CAV. LAT. S/BORR. FAN/TITAN125/150/160 /16 /CG160 START,15,87141000,C
16109,7890429182585,PM0108S - PAST. FREIO DIANT. TITAN150 09/ FAN160 ESDI 15/18 S/CBS,26,87141000,C
65933,7908084154950,PR-237HPLT - PROT. CAREN. MOD. ARMOR FAN125/150 09/TITAN150 09/CG160 START,146,87141000,C
162084,7893732162084,GALAO DO PARA-LAMAS TRAS. PRETO,13,39169090,D
161025,7893732161025,"CONEXAO ""I"" DO ESGUICHO DO PARA-BRISA (5,5X6,5X38MM) (BRANCO)",4,39174090,D
47848,7893732047848,TAMPA DO RESERVATORIO DE AGUA DO LIMPADOR DE PARA-BRISA,23,39235000,D
292286,7893732292286,GRAMPO DO FRISO DO TETO,8,39263000,D
697395,7893732697395,"CONEXAO ""T"" DA MANGUEIRA DO VACUO (4 VIAS)",10,39269090,D
50701,7893732050701,GRAMPO DO SPOILER,4,39269090,D
575099,7893732575099,BATENTE DO PORTA-MALAS (TAMPAO),4,40082900,D
601903,7893732601903,GUARNICAO DA JANELA LATERAL FIXA,84,40082900,D
700361,7893732700361,GUARNICAO DA JANELA LATERAL FIXA DIR./ESQ. STAND.,58,40082900,D
102349,7893732102349,GUARNICAO DA PORTA DIR. 3960 MM (1 BULBO C/CANTO),77,40082900,D
102332,7893732102332,GUARNICAO DA PORTA ESQ. (1 BULBO C/CANTO),77,40082900,D
334818,7893732334818,MANGUEIRA DO BOCAL DO TANQUE DE COMBUSTIVEL ORIG.,31,40091100,D
100567,7893732100567,MANGUEIRA DO FILTRO DE AR,23,40091100,D
152276,7893732152276,MANGUEIRA DO FILTRO DE AR,13,40091100,D
602627,7893732602627,MANGUEIRA DO RADIADOR SUP. ORIG.,23,40091100,D
70938,7893732070938,MANGUEIRA DO RESPIRO DO MOTOR ORIG.,13,40091100,D
159022,7893732159022,MANGUEIRA DO RESPIRO DO OLEO,26,40091210,D
601316,7893732601316,GUARDA-PO DO TRAMBULADOR,7,40093100,D
102806,7893732102806,MANGUEIRA DA BOMBA D'AGUA,29,40093100,D
600302,7893732600302,MANGUEIRA DA BOMBA D'AGUA ORIG.,16,40093100,D
701788,7893732701788,MANGUEIRA DA BOMBA D'AGUA ORIG.,20,40093100,D
155659,7893732155659,MANGUEIRA DA BOMBA DAGUA INF. COM.,12,40093100,D
218651,7893732218651,MANGUEIRA DA DIRECAO HIDRAULICA,45,40093100,D
151811,7893732151811,MANGUEIRA DO ANTI-CHAMA,10,40093100,D
691188,7893732691188,MANGUEIRA DO AQUECEDOR (CABECOTE) ORIG.,18,40093100,D
70419,7893732070419,MANGUEIRA DO AQUECEDOR (ENTRADA) ORIG.,16,40093100,D
153907,7893732153907,MANGUEIRA DO AQUECEDOR (SAIDA),39,40093100,D
303418,7893732303418,MANGUEIRA DO AQUECEDOR (TUBO/VALVULA) ORIG.,12,40093100,D
217401,7893732217401,MANGUEIRA DO BOCAL DO TANQUE DE COMBUSTIVEL,16,40093100,D
198830,7893732198830,MANGUEIRA DO RADIADOR,53,40093100,D
150487,7893732150487,MANGUEIRA DO RADIADOR INF.,68,40093100,D
152368,7893732152368,MANGUEIRA DO RADIADOR INF.,28,40093100,D
303371,7893732303371,MANGUEIRA DO RADIADOR INF. ORIG.,36,40093100,D
602634,7893732602634,MANGUEIRA DO RADIADOR INF. ORIG.,29,40093100,D
70273,7893732070273,MANGUEIRA DO RADIADOR INF. ORIG.,32,40093100,D
154676,7893732154676,MANGUEIRA DO RADIADOR SUP.,61,40093100,D
195051,7893732195051,MANGUEIRA DO RADIADOR SUP.,23,40093100,D
303432,7893732303432,MANGUEIRA DO RADIADOR SUP. ORIG.,60,40093100,D
51371,7893732051371,MANGUEIRA DO RADIADOR SUP. ORIG.,21,40093100,D
704338,7893732704338,MANGUEIRA DO RADIADOR SUP. ORIG.,42,40093100,D
802539,7893732802539,MANGUEIRA DO RADIADOR SUP. ORIG.,87,40093100,D
153426,7893732153426,MANGUEIRA DO RESERVATORIO DE EXPANSAO,18,40093100,D
701443,7893732701443,MANGUEIRA DO RESERVATORIO DE EXPANSAO ORIG.,16,40093100,D
42973,7893732042973,MANGUEIRA DA BOMBA D'AGUA,200,40093290,D
603853,7893732603853,BUCHA DO CAMBIO (HASTE),2,40161010,D
700545,7893732700545,CALCO DO BOCAL DO TANQUE DE COMBUSTIVEL,5,40161010,D
160059,7893732160059,ANEL DO COMANDO DE VALVULAS VEDACAO,2,40169300,D
302329,7893732302329,ANEL DO TANQUE DE COMBUSTIVEL (VEDACAO),4,40169300,D
302312,7893732302312,BASE VEDACAO CARB. WEBER,32,40169300,D
50138,7893732050138,BATENTE MOLA DO EIXO DE SUSPENSAO TRAS. SUP.,16,40169300,D
104459,7893732104459,BUCHA BOMBA ELETRICA FIXACAO ORIG.,5,40169300,D
602320,7893732602320,BUCHA DO BRACO TENSOR DIANT.,5,40169300,D
160141,7893732160141,BUCHA DO RADIADOR VERMELHO,2,40169300,D
696381,7893732696381,BUCHA DO RESERV. DE PARTIDA A FRIO OU LIMPADOR,4,40169300,D
167249,7893732167249,BUCHA RADIADOR OLEO,2,40169300,D
604720,7893732604720,CALCO DA MOLA DIANT.,15,40169300,D
111662,7893732111662,GUARDA-PO DA CAIXA DE DIRECAO,15,40169300,D
161186,7893732161186,MANCAL DO FACAO DIR. ORIG.,20,40169300,D
161179,7893732161179,MANCAL DO FACAO ESQ. ORIG.,20,40169300,D
164583,7893732164583,TAMPA DO AR QUENTE (INFERIOR),15,40169300,D
42133,7893732042133,BATENTE DA SUSPENSAO DIANT.,12,40169990,D
161049,7893732161049,BATENTE DA SUSPENSAO TRAS.,15,40169990,D
603389,7893732603389,BATENTE DO FEIXE DE MOLAS TRAS.,24,40169990,D
800283,7893732800283,BUCHA DA BARRA DE DIRECAO,7,40169990,D
697166,7893732697166,BUCHA DA BARRA DE DIRECAO ORIG.,10,40169990,D
30765,7893732030765,BUCHA DA BARRA ESTABILIZADORA TRAS. S/TUBO 12X40MM,8,40169990,D
